_id,dateTime,dow,dateTime,nasdaq,dateTime,sp
5c62152737c1383248ccefbb,4/15/2016,17897.46,4/15/2016,4938.216,4/15/2016,2080.73
5c62152737c1383248ccefbc,4/18/2016,18004.16,4/18/2016,4960.017,4/18/2016,2094.34
5c62152737c1383248ccefbd,4/19/2016,18053.6,4/19/2016,4940.33,4/19/2016,2100.8
5c62152737c1383248ccefbe,4/20/2016,18096.27,4/20/2016,4948.15,4/20/2016,2102.4
5c62152737c1383248ccefbf,4/21/2016,17982.52,4/21/2016,4945.93,4/21/2016,2091.48
5c62152737c1383248ccefc0,4/22/2016,18003.75,4/22/2016,4906.228,4/22/2016,2091.58
5c62152737c1383248ccefc1,4/25/2016,17977.24,4/25/2016,4895.786,4/25/2016,2087.79
5c62152737c1383248ccefc2,4/26/2016,17990.32,4/26/2016,4888.283,4/26/2016,2091.7
5c62152737c1383248ccefc3,4/27/2016,18041.55,4/27/2016,4863.141,4/27/2016,2095.15
5c62152737c1383248ccefc4,4/28/2016,17830.76,4/28/2016,4805.291,4/28/2016,2075.81
5c62152737c1383248ccefc5,4/29/2016,17773.64,4/29/2016,4775.358,4/29/2016,2065.3
5c62152737c1383248ccefc6,5/2/2016,17891.16,5/2/2016,4817.594,5/2/2016,2081.43
5c62152737c1383248ccefc7,5/3/2016,17750.91,5/3/2016,4763.224,5/3/2016,2063.37
5c62152737c1383248ccefc8,5/4/2016,17651.26,5/4/2016,4725.64,5/4/2016,2051.12
5c62152737c1383248ccefc9,5/5/2016,17660.71,5/5/2016,4717.094,5/5/2016,2050.63
5c62152737c1383248ccefca,5/6/2016,17740.63,5/6/2016,4736.155,5/6/2016,2057.14
5c62152737c1383248ccefcb,5/9/2016,17705.91,5/9/2016,4750.209,5/9/2016,2058.69
5c62152737c1383248ccefcc,5/10/2016,17928.35,5/10/2016,4809.88,5/10/2016,2084.39
5c62152737c1383248ccefcd,5/11/2016,17711.12,5/11/2016,4760.688,5/11/2016,2064.46
5c62152737c1383248ccefce,5/12/2016,17720.5,5/12/2016,4737.334,5/12/2016,2064.11
5c62152737c1383248ccefcf,5/13/2016,17535.32,5/13/2016,4717.676,5/13/2016,2046.61
5c62152737c1383248ccefd0,5/16/2016,17710.71,5/16/2016,4775.459,5/16/2016,2066.66
5c62152737c1383248ccefd1,5/17/2016,17529.98,5/17/2016,4715.733,5/17/2016,2047.21
5c62152737c1383248ccefd2,5/18/2016,17526.62,5/18/2016,4739.119,5/18/2016,2047.63
5c62152737c1383248ccefd3,5/19/2016,17435.4,5/19/2016,4712.533,5/19/2016,2040.04
5c62152737c1383248ccefd4,5/20/2016,17500.94,5/20/2016,4769.558,5/20/2016,2052.32
5c62152737c1383248ccefd5,5/23/2016,17492.93,5/23/2016,4765.782,5/23/2016,2048.04
5c62152737c1383248ccefd6,5/24/2016,17706.05,5/24/2016,4861.056,5/24/2016,2076.06
5c62152737c1383248ccefd7,5/25/2016,17851.51,5/25/2016,4894.891,5/25/2016,2090.54
5c62152737c1383248ccefd8,5/26/2016,17828.29,5/26/2016,4901.766,5/26/2016,2090.1
5c62152737c1383248ccefd9,5/27/2016,17873.22,5/27/2016,4933.505,5/27/2016,2099.06
5c62152737c1383248ccefda,5/31/2016,17787.2,5/31/2016,4948.055,5/31/2016,2096.96
5c62152737c1383248ccefdb,6/1/2016,17789.67,6/1/2016,4952.251,6/1/2016,2099.33
5c62152737c1383248ccefdc,6/2/2016,17838.56,6/2/2016,4971.363,6/2/2016,2105.26
5c62152737c1383248ccefdd,6/3/2016,17807.06,6/3/2016,4942.517,6/3/2016,2099.13
5c62152737c1383248ccefde,6/6/2016,17920.33,6/6/2016,4968.713,6/6/2016,2109.41
5c62152737c1383248ccefdf,6/7/2016,17938.28,6/7/2016,4961.753,6/7/2016,2112.13
5c62152737c1383248ccefe0,6/8/2016,18005.05,6/8/2016,4974.642,6/8/2016,2119.12
5c62152737c1383248ccefe1,6/9/2016,17985.19,6/9/2016,4958.616,6/9/2016,2115.48
5c62152737c1383248ccefe2,6/10/2016,17865.34,6/10/2016,4894.548,6/10/2016,2096.07
5c62152737c1383248ccefe3,6/13/2016,17732.48,6/13/2016,4848.44,6/13/2016,2079.06
5c62152737c1383248ccefe4,6/14/2016,17674.82,6/14/2016,4843.551,6/14/2016,2075.32
5c62152737c1383248ccefe5,6/15/2016,17640.17,6/15/2016,4834.932,6/15/2016,2071.5
5c62152737c1383248ccefe6,6/16/2016,17733.1,6/16/2016,4844.915,6/16/2016,2077.99
5c62152737c1383248ccefe7,6/17/2016,17675.16,6/17/2016,4800.338,6/17/2016,2071.22
5c62152737c1383248ccefe8,6/20/2016,17804.87,6/20/2016,4837.214,6/20/2016,2083.25
5c62152737c1383248ccefe9,6/21/2016,17829.73,6/21/2016,4843.763,6/21/2016,2088.9
5c62152737c1383248ccefea,6/22/2016,17780.83,6/22/2016,4833.319,6/22/2016,2085.45
5c62152737c1383248ccefeb,6/23/2016,18011.07,6/23/2016,4910.041,6/23/2016,2113.32
5c62152737c1383248ccefec,6/24/2016,17400.75,6/24/2016,4707.979,6/24/2016,2037.41
5c62152737c1383248ccefed,6/27/2016,17140.24,6/27/2016,4594.443,6/27/2016,2000.54
5c62152737c1383248ccefee,6/28/2016,17409.72,6/28/2016,4691.867,6/28/2016,2036.09
5c62152737c1383248ccefef,6/29/2016,17694.68,6/29/2016,4779.246,6/29/2016,2070.77
5c62152737c1383248cceff0,6/30/2016,17929.99,6/30/2016,4842.672,6/30/2016,2098.86
5c62152737c1383248cceff1,7/1/2016,17949.37,7/1/2016,4862.567,7/1/2016,2102.95
5c62152737c1383248cceff2,7/5/2016,17840.62,7/5/2016,4822.901,7/5/2016,2088.55
5c62152737c1383248cceff3,7/6/2016,17918.62,7/6/2016,4859.161,7/6/2016,2099.73
5c62152737c1383248cceff4,7/7/2016,17895.88,7/7/2016,4876.807,7/7/2016,2097.9
5c62152737c1383248cceff5,7/8/2016,18146.74,7/8/2016,4956.757,7/8/2016,2129.9
5c62152737c1383248cceff6,7/11/2016,18226.93,7/11/2016,4988.639,7/11/2016,2137.16
5c62152737c1383248cceff7,7/12/2016,18347.67,7/12/2016,5022.82,7/12/2016,2152.14
5c62152737c1383248cceff8,7/13/2016,18372.12,7/13/2016,5005.727,7/13/2016,2152.43
5c62152737c1383248cceff9,7/14/2016,18506.41,7/14/2016,5034.058,7/14/2016,2163.75
5c62152737c1383248cceffa,7/15/2016,18516.55,7/15/2016,5029.588,7/15/2016,2161.74
5c62152737c1383248cceffb,7/18/2016,18533.05,7/18/2016,5055.783,7/18/2016,2166.89
5c62152737c1383248cceffc,7/19/2016,18559.01,7/19/2016,5036.373,7/19/2016,2163.78
5c62152737c1383248cceffd,7/20/2016,18595.03,7/20/2016,5089.933,7/20/2016,2173.02
5c62152737c1383248cceffe,7/21/2016,18517.23,7/21/2016,5073.904,7/21/2016,2165.17
5c62152737c1383248ccefff,7/22/2016,18570.85,7/22/2016,5100.162,7/22/2016,2175.03
5c62152737c1383248ccf000,7/25/2016,18493.06,7/25/2016,5097.628,7/25/2016,2168.48
5c62152737c1383248ccf001,7/26/2016,18473.75,7/26/2016,5110.047,7/26/2016,2169.18
5c62152737c1383248ccf002,7/27/2016,18472.17,7/27/2016,5139.81,7/27/2016,2166.58
5c62152737c1383248ccf003,7/28/2016,18456.35,7/28/2016,5154.982,7/28/2016,2170.06
5c62152737c1383248ccf004,7/29/2016,18432.24,7/29/2016,5162.131,7/29/2016,2173.6
5c62152737c1383248ccf005,8/1/2016,18404.51,8/1/2016,5184.196,8/1/2016,2170.84
5c62152737c1383248ccf006,8/2/2016,18313.77,8/2/2016,5137.732,8/2/2016,2157.03
5c62152737c1383248ccf007,8/3/2016,18355,8/3/2016,5159.737,8/3/2016,2163.79
5c62152737c1383248ccf008,8/4/2016,18352.05,8/4/2016,5166.248,8/4/2016,2164.25
5c62152737c1383248ccf009,8/5/2016,18543.53,8/5/2016,5221.121,8/5/2016,2182.87
5c62152737c1383248ccf00a,8/8/2016,18529.29,8/8/2016,5213.141,8/8/2016,2180.89
5c62152737c1383248ccf00b,8/9/2016,18533.05,8/9/2016,5225.48,8/9/2016,2181.74
5c62152737c1383248ccf00c,8/10/2016,18495.66,8/10/2016,5204.584,8/10/2016,2175.49
5c62152737c1383248ccf00d,8/11/2016,18613.52,8/11/2016,5228.399,8/11/2016,2185.79
5c62152737c1383248ccf00e,8/12/2016,18576.47,8/12/2016,5232.895,8/12/2016,2184.05
5c62152737c1383248ccf00f,8/15/2016,18636.05,8/15/2016,5262.015,8/15/2016,2190.15
5c62152737c1383248ccf010,8/16/2016,18552.02,8/16/2016,5227.111,8/16/2016,2178.15
5c62152737c1383248ccf011,8/17/2016,18573.94,8/17/2016,5228.658,8/17/2016,2182.22
5c62152737c1383248ccf012,8/18/2016,18597.7,8/18/2016,5240.146,8/18/2016,2187.02
5c62152737c1383248ccf013,8/19/2016,18552.57,8/19/2016,5238.378,8/19/2016,2183.87
5c62152737c1383248ccf014,8/22/2016,18529.42,8/22/2016,5244.603,8/22/2016,2182.64
5c62152737c1383248ccf015,8/23/2016,18547.3,8/23/2016,5260.078,8/23/2016,2186.9
5c62152737c1383248ccf016,8/24/2016,18481.48,8/24/2016,5217.695,8/24/2016,2175.44
5c62152737c1383248ccf017,8/25/2016,18448.41,8/25/2016,5212.204,8/25/2016,2172.47
5c62152737c1383248ccf018,8/26/2016,18395.4,8/26/2016,5218.917,8/26/2016,2169.04
5c62152737c1383248ccf019,8/29/2016,18502.99,8/29/2016,5232.328,8/29/2016,2180.38
5c62152737c1383248ccf01a,8/30/2016,18454.3,8/30/2016,5222.989,8/30/2016,2176.12
5c62152737c1383248ccf01b,8/31/2016,18400.88,8/31/2016,5213.219,8/31/2016,2170.95
5c62152737c1383248ccf01c,9/1/2016,18419.3,9/1/2016,5227.206,9/1/2016,2170.86
5c62152737c1383248ccf01d,9/2/2016,18491.96,9/2/2016,5249.899,9/2/2016,2179.98
5c62152737c1383248ccf01e,9/6/2016,18538.12,9/6/2016,5275.908,9/6/2016,2186.48
5c62152737c1383248ccf01f,9/7/2016,18526.14,9/7/2016,5283.926,9/7/2016,2186.16
5c62152737c1383248ccf020,9/8/2016,18479.91,9/8/2016,5259.482,9/8/2016,2181.3
5c62152737c1383248ccf021,9/9/2016,18085.45,9/9/2016,5125.908,9/9/2016,2127.81
5c62152737c1383248ccf022,9/12/2016,18325.07,9/12/2016,5211.888,9/12/2016,2159.04
5c62152737c1383248ccf023,9/13/2016,18066.75,9/13/2016,5155.255,9/13/2016,2127.02
5c62152737c1383248ccf024,9/14/2016,18034.77,9/14/2016,5173.771,9/14/2016,2125.77
5c62152737c1383248ccf025,9/15/2016,18212.48,9/15/2016,5249.686,9/15/2016,2147.26
5c62152737c1383248ccf026,9/16/2016,18123.8,9/16/2016,5244.566,9/16/2016,2139.16
5c62152737c1383248ccf027,9/19/2016,18120.17,9/19/2016,5235.027,9/19/2016,2139.12
5c62152737c1383248ccf028,9/20/2016,18129.96,9/20/2016,5241.352,9/20/2016,2139.76
5c62152737c1383248ccf029,9/21/2016,18293.7,9/21/2016,5295.182,9/21/2016,2163.12
5c62152737c1383248ccf02a,9/22/2016,18392.46,9/22/2016,5339.523,9/22/2016,2177.18
5c62152737c1383248ccf02b,9/23/2016,18261.45,9/23/2016,5305.747,9/23/2016,2164.69
5c62152737c1383248ccf02c,9/26/2016,18094.83,9/26/2016,5257.491,9/26/2016,2146.1
5c62152737c1383248ccf02d,9/27/2016,18228.3,9/27/2016,5305.711,9/27/2016,2159.93
5c62152737c1383248ccf02e,9/28/2016,18339.24,9/28/2016,5318.547,9/28/2016,2171.37
5c62152737c1383248ccf02f,9/29/2016,18143.45,9/29/2016,5269.154,9/29/2016,2151.13
5c62152737c1383248ccf030,9/30/2016,18308.15,9/30/2016,5312.002,9/30/2016,2168.27
5c62152737c1383248ccf031,10/3/2016,18253.85,10/3/2016,5300.874,10/3/2016,2161.2
5c62152737c1383248ccf032,10/4/2016,18168.45,10/4/2016,5289.657,10/4/2016,2150.49
5c62152737c1383248ccf033,10/5/2016,18281.03,10/5/2016,5316.02,10/5/2016,2159.73
5c62152737c1383248ccf034,10/6/2016,18268.5,10/6/2016,5306.852,10/6/2016,2160.77
5c62152737c1383248ccf035,10/7/2016,18240.49,10/7/2016,5292.405,10/7/2016,2153.74
5c62152737c1383248ccf036,10/10/2016,18329.04,10/10/2016,5328.674,10/10/2016,2163.66
5c62152737c1383248ccf037,10/11/2016,18128.66,10/11/2016,5246.788,10/11/2016,2136.73
5c62152737c1383248ccf038,10/12/2016,18144.2,10/12/2016,5239.019,10/12/2016,2139.18
5c62152737c1383248ccf039,10/13/2016,18098.94,10/13/2016,5213.333,10/13/2016,2132.55
5c62152737c1383248ccf03a,10/14/2016,18138.38,10/14/2016,5214.161,10/14/2016,2132.98
5c62152737c1383248ccf03b,10/17/2016,18086.4,10/17/2016,5199.823,10/17/2016,2126.5
5c62152737c1383248ccf03c,10/18/2016,18161.94,10/18/2016,5243.836,10/18/2016,2139.6
5c62152737c1383248ccf03d,10/19/2016,18202.62,10/19/2016,5246.412,10/19/2016,2144.29
5c62152737c1383248ccf03e,10/20/2016,18162.35,10/20/2016,5241.833,10/20/2016,2141.34
5c62152737c1383248ccf03f,10/21/2016,18145.71,10/21/2016,5257.402,10/21/2016,2141.16
5c62152737c1383248ccf040,10/24/2016,18223.03,10/24/2016,5309.827,10/24/2016,2151.33
5c62152737c1383248ccf041,10/25/2016,18169.27,10/25/2016,5283.399,10/25/2016,2143.16
5c62152737c1383248ccf042,10/26/2016,18199.33,10/26/2016,5250.268,10/26/2016,2139.43
5c62152737c1383248ccf043,10/27/2016,18169.68,10/27/2016,5215.975,10/27/2016,2133.04
5c62152737c1383248ccf044,10/28/2016,18161.19,10/28/2016,5190.104,10/28/2016,2126.41
5c62152737c1383248ccf045,10/31/2016,18142.42,10/31/2016,5189.135,10/31/2016,2126.15
5c62152737c1383248ccf046,11/1/2016,18037.1,11/1/2016,5153.577,11/1/2016,2111.72
5c62152737c1383248ccf047,11/2/2016,17959.64,11/2/2016,5105.565,11/2/2016,2097.94
5c62152737c1383248ccf048,11/3/2016,17930.67,11/3/2016,5058.408,11/3/2016,2088.66
5c62152737c1383248ccf049,11/4/2016,17888.28,11/4/2016,5046.371,11/4/2016,2085.18
5c62152737c1383248ccf04a,11/7/2016,18259.6,11/7/2016,5166.173,11/7/2016,2131.52
5c62152737c1383248ccf04b,11/8/2016,18332.74,11/8/2016,5193.489,11/8/2016,2139.56
5c62152737c1383248ccf04c,11/9/2016,18589.69,11/9/2016,5251.072,11/9/2016,2163.26
5c62152737c1383248ccf04d,11/10/2016,18807.88,11/10/2016,5208.796,11/10/2016,2167.48
5c62152737c1383248ccf04e,11/11/2016,18847.66,11/11/2016,5237.114,11/11/2016,2164.45
5c62152737c1383248ccf04f,11/14/2016,18868.69,11/14/2016,5218.396,11/14/2016,2164.2
5c62152737c1383248ccf050,11/15/2016,18923.06,11/15/2016,5275.622,11/15/2016,2180.39
5c62152737c1383248ccf051,11/16/2016,18868.14,11/16/2016,5294.584,11/16/2016,2176.94
5c62152737c1383248ccf052,11/17/2016,18903.82,11/17/2016,5333.973,11/17/2016,2187.12
5c62152737c1383248ccf053,11/18/2016,18867.93,11/18/2016,5321.513,11/18/2016,2181.9
5c62152737c1383248ccf054,11/21/2016,18956.69,11/21/2016,5368.86,11/21/2016,2198.18
5c62152737c1383248ccf055,11/22/2016,19023.87,11/22/2016,5386.35,11/22/2016,2202.94
5c62152737c1383248ccf056,11/23/2016,19083.18,11/23/2016,5380.678,11/23/2016,2204.72
5c62152737c1383248ccf057,11/25/2016,19152.14,11/25/2016,5398.92,11/25/2016,2213.35
5c62152737c1383248ccf058,11/28/2016,19097.9,11/28/2016,5368.813,11/28/2016,2201.72
5c62152737c1383248ccf059,11/29/2016,19121.6,11/29/2016,5379.918,11/29/2016,2204.66
5c62152737c1383248ccf05a,11/30/2016,19123.58,11/30/2016,5323.681,11/30/2016,2198.81
5c62152737c1383248ccf05b,12/1/2016,19191.93,12/1/2016,5251.107,12/1/2016,2191.08
5c62152737c1383248ccf05c,12/2/2016,19170.42,12/2/2016,5255.652,12/2/2016,2191.95
5c62152737c1383248ccf05d,12/5/2016,19216.24,12/5/2016,5308.892,12/5/2016,2204.71
5c62152737c1383248ccf05e,12/6/2016,19251.78,12/6/2016,5333,12/6/2016,2212.23
5c62152737c1383248ccf05f,12/7/2016,19549.62,12/7/2016,5393.762,12/7/2016,2241.35
5c62152737c1383248ccf060,12/8/2016,19614.81,12/8/2016,5417.356,12/8/2016,2246.19
5c62152737c1383248ccf061,12/9/2016,19756.85,12/9/2016,5444.498,12/9/2016,2259.53
5c62152737c1383248ccf062,12/12/2016,19796.43,12/12/2016,5412.54,12/12/2016,2256.96
5c62152737c1383248ccf063,12/13/2016,19911.21,12/13/2016,5463.829,12/13/2016,2271.72
5c62152737c1383248ccf064,12/14/2016,19792.53,12/14/2016,5436.672,12/14/2016,2253.28
5c62152737c1383248ccf065,12/15/2016,19852.24,12/15/2016,5456.854,12/15/2016,2262.03
5c62152737c1383248ccf066,12/16/2016,19843.41,12/16/2016,5437.162,12/16/2016,2258.07
5c62152737c1383248ccf067,12/19/2016,19883.06,12/19/2016,5457.441,12/19/2016,2262.53
5c62152737c1383248ccf068,12/20/2016,19974.62,12/20/2016,5483.944,12/20/2016,2270.76
5c62152737c1383248ccf069,12/21/2016,19941.96,12/21/2016,5471.433,12/21/2016,2265.18
5c62152737c1383248ccf06a,12/22/2016,19918.88,12/22/2016,5447.422,12/22/2016,2260.96
5c62152737c1383248ccf06b,12/23/2016,19933.81,12/23/2016,5462.689,12/23/2016,2263.79
5c62152737c1383248ccf06c,12/27/2016,19945.04,12/27/2016,5487.441,12/27/2016,2268.88
5c62152737c1383248ccf06d,12/28/2016,19833.68,12/28/2016,5438.556,12/28/2016,2249.92
5c62152737c1383248ccf06e,12/29/2016,19819.78,12/29/2016,5432.088,12/29/2016,2249.26
5c62152737c1383248ccf06f,12/30/2016,19762.6,12/30/2016,5383.117,12/30/2016,2238.83
5c62152737c1383248ccf070,1/3/2017,19881.76,1/3/2017,5429.084,1/3/2017,2257.83
5c62152737c1383248ccf071,1/4/2017,19942.16,1/4/2017,5477.005,1/4/2017,2270.75
5c62152737c1383248ccf072,1/5/2017,19899.29,1/5/2017,5487.936,1/5/2017,2269
5c62152737c1383248ccf073,1/6/2017,19963.8,1/6/2017,5521.055,1/6/2017,2276.98
5c62152737c1383248ccf074,1/9/2017,19887.38,1/9/2017,5531.818,1/9/2017,2268.9
5c62152737c1383248ccf075,1/10/2017,19855.53,1/10/2017,5551.818,1/10/2017,2268.9
5c62152737c1383248ccf076,1/11/2017,19954.28,1/11/2017,5563.649,1/11/2017,2275.32
5c62152737c1383248ccf077,1/12/2017,19891,1/12/2017,5547.487,1/12/2017,2270.44
5c62152737c1383248ccf078,1/13/2017,19885.73,1/13/2017,5574.116,1/13/2017,2274.64
5c62152737c1383248ccf079,1/17/2017,19826.77,1/17/2017,5538.727,1/17/2017,2267.89
5c62152737c1383248ccf07a,1/18/2017,19804.72,1/18/2017,5555.654,1/18/2017,2271.89
5c62152737c1383248ccf07b,1/19/2017,19732.4,1/19/2017,5540.081,1/19/2017,2263.69
5c62152737c1383248ccf07c,1/20/2017,19827.25,1/20/2017,5555.333,1/20/2017,2271.31
5c62152737c1383248ccf07d,1/23/2017,19799.85,1/23/2017,5552.943,1/23/2017,2265.2
5c62152737c1383248ccf07e,1/24/2017,19912.71,1/24/2017,5600.958,1/24/2017,2280.07
5c62152737c1383248ccf07f,1/25/2017,20068.51,1/25/2017,5656.339,1/25/2017,2298.37
5c62152737c1383248ccf080,1/26/2017,20100.91,1/26/2017,5655.176,1/26/2017,2296.68
5c62152737c1383248ccf081,1/27/2017,20093.78,1/27/2017,5660.782,1/27/2017,2294.69
5c62152737c1383248ccf082,1/30/2017,19971.13,1/30/2017,5613.711,1/30/2017,2280.9
5c62152737c1383248ccf083,1/31/2017,19864.09,1/31/2017,5614.786,1/31/2017,2278.87
5c62152737c1383248ccf084,2/1/2017,19890.94,2/1/2017,5642.65,2/1/2017,2279.55
5c62152737c1383248ccf085,2/2/2017,19884.91,2/2/2017,5636.197,2/2/2017,2280.85
5c62152737c1383248ccf086,2/3/2017,20071.46,2/3/2017,5666.766,2/3/2017,2297.42
5c62152737c1383248ccf087,2/6/2017,20052.42,2/6/2017,5663.552,2/6/2017,2292.56
5c62152737c1383248ccf088,2/7/2017,20090.29,2/7/2017,5674.217,2/7/2017,2293.08
5c62152737c1383248ccf089,2/8/2017,20054.34,2/8/2017,5682.454,2/8/2017,2294.67
5c62152737c1383248ccf08a,2/9/2017,20172.4,2/9/2017,5715.18,2/9/2017,2307.87
5c62152737c1383248ccf08b,2/10/2017,20269.37,2/10/2017,5734.127,2/10/2017,2316.1
5c62152737c1383248ccf08c,2/13/2017,20412.16,2/13/2017,5763.956,2/13/2017,2328.25
5c62152737c1383248ccf08d,2/14/2017,20504.41,2/14/2017,5782.572,2/14/2017,2337.58
5c62152737c1383248ccf08e,2/15/2017,20611.86,2/15/2017,5819.44,2/15/2017,2349.25
5c62152737c1383248ccf08f,2/16/2017,20619.77,2/16/2017,5814.9,2/16/2017,2347.22
5c62152737c1383248ccf090,2/17/2017,20624.05,2/17/2017,5838.578,2/17/2017,2351.16
5c62152737c1383248ccf091,2/21/2017,20743,2/21/2017,5865.949,2/21/2017,2365.38
5c62152737c1383248ccf092,2/22/2017,20775.6,2/22/2017,5860.625,2/22/2017,2362.82
5c62152737c1383248ccf093,2/23/2017,20810.32,2/23/2017,5835.507,2/23/2017,2363.81
5c62152737c1383248ccf094,2/24/2017,20821.76,2/24/2017,5845.306,2/24/2017,2367.34
5c62152737c1383248ccf095,2/27/2017,20837.44,2/27/2017,5861.899,2/27/2017,2369.75
5c62152737c1383248ccf096,2/28/2017,20812.24,2/28/2017,5825.438,2/28/2017,2363.64
5c62152737c1383248ccf097,3/1/2017,21115.55,3/1/2017,5904.029,3/1/2017,2395.96
5c62152737c1383248ccf098,3/2/2017,21002.97,3/2/2017,5861.222,3/2/2017,2381.92
5c62152737c1383248ccf099,3/3/2017,21005.71,3/3/2017,5870.753,3/3/2017,2383.12
5c62152737c1383248ccf09a,3/6/2017,20954.34,3/6/2017,5849.175,3/6/2017,2375.31
5c62152737c1383248ccf09b,3/7/2017,20924.76,3/7/2017,5833.929,3/7/2017,2368.39
5c62152737c1383248ccf09c,3/8/2017,20855.73,3/8/2017,5837.552,3/8/2017,2362.98
5c62152737c1383248ccf09d,3/9/2017,20858.19,3/9/2017,5838.807,3/9/2017,2364.87
5c62152737c1383248ccf09e,3/10/2017,20902.98,3/10/2017,5861.726,3/10/2017,2372.6
5c62152737c1383248ccf09f,3/13/2017,20881.48,3/13/2017,5875.784,3/13/2017,2373.47
5c62152737c1383248ccf0a0,3/14/2017,20837.37,3/14/2017,5856.816,3/14/2017,2365.45
5c62152737c1383248ccf0a1,3/15/2017,20950.1,3/15/2017,5900.047,3/15/2017,2385.26
5c62152737c1383248ccf0a2,3/16/2017,20934.55,3/16/2017,5900.76,3/16/2017,2381.38
5c62152737c1383248ccf0a3,3/17/2017,20914.62,3/17/2017,5900.997,3/17/2017,2378.25
5c62152737c1383248ccf0a4,3/20/2017,20905.86,3/20/2017,5901.529,3/20/2017,2373.47
5c62152737c1383248ccf0a5,3/21/2017,20668.01,3/21/2017,5793.825,3/21/2017,2344.02
5c62152737c1383248ccf0a6,3/22/2017,20661.3,3/22/2017,5821.641,3/22/2017,2348.45
5c62152737c1383248ccf0a7,3/23/2017,20656.58,3/23/2017,5817.693,3/23/2017,2345.96
5c62152737c1383248ccf0a8,3/24/2017,20596.72,3/24/2017,5828.738,3/24/2017,2343.98
5c62152737c1383248ccf0a9,3/27/2017,20550.98,3/27/2017,5840.374,3/27/2017,2341.59
5c62152737c1383248ccf0aa,3/28/2017,20701.5,3/28/2017,5875.14,3/28/2017,2358.57
5c62152737c1383248ccf0ab,3/29/2017,20659.32,3/29/2017,5897.547,3/29/2017,2361.13
5c62152737c1383248ccf0ac,3/30/2017,20728.49,3/30/2017,5914.344,3/30/2017,2368.06
5c62152737c1383248ccf0ad,3/31/2017,20663.22,3/31/2017,5911.738,3/31/2017,2362.72
5c62152737c1383248ccf0ae,4/3/2017,20650.21,4/3/2017,5894.683,4/3/2017,2358.84
5c62152737c1383248ccf0af,4/4/2017,20689.24,4/4/2017,5898.608,4/4/2017,2360.16
5c62152737c1383248ccf0b0,4/5/2017,20648.15,4/5/2017,5864.478,4/5/2017,2352.95
5c62152737c1383248ccf0b1,4/6/2017,20662.95,4/6/2017,5878.95,4/6/2017,2357.49
5c62152737c1383248ccf0b2,4/7/2017,20656.1,4/7/2017,5877.812,4/7/2017,2355.54
5c62152737c1383248ccf0b3,4/10/2017,20658.02,4/10/2017,5880.926,4/10/2017,2357.16
5c62152737c1383248ccf0b4,4/11/2017,20651.3,4/11/2017,5866.772,4/11/2017,2353.78
5c62152737c1383248ccf0b5,4/12/2017,20591.86,4/12/2017,5836.16,4/12/2017,2344.93
5c62152737c1383248ccf0b6,4/13/2017,20453.25,4/13/2017,5805.15,4/13/2017,2328.95
5c62152737c1383248ccf0b7,4/17/2017,20636.92,4/17/2017,5856.788,4/17/2017,2349.01
5c62152737c1383248ccf0b8,4/18/2017,20523.28,4/18/2017,5849.471,4/18/2017,2342.19
5c62152737c1383248ccf0b9,4/19/2017,20404.49,4/19/2017,5863.034,4/19/2017,2338.17
5c62152737c1383248ccf0ba,4/20/2017,20578.71,4/20/2017,5916.777,4/20/2017,2355.84
5c62152737c1383248ccf0bb,4/21/2017,20547.76,4/21/2017,5910.521,4/21/2017,2348.69
5c62152737c1383248ccf0bc,4/24/2017,20763.89,4/24/2017,5983.819,4/24/2017,2374.15
5c62152737c1383248ccf0bd,4/25/2017,20996.12,4/25/2017,6025.492,4/25/2017,2388.61
5c62152737c1383248ccf0be,4/26/2017,20975.09,4/26/2017,6025.226,4/26/2017,2387.45
5c62152737c1383248ccf0bf,4/27/2017,20981.33,4/27/2017,6048.937,4/27/2017,2388.77
5c62152737c1383248ccf0c0,4/28/2017,20940.51,4/28/2017,6047.606,4/28/2017,2384.2
5c62152737c1383248ccf0c1,5/1/2017,20913.46,5/1/2017,6091.602,5/1/2017,2388.33
5c62152737c1383248ccf0c2,5/2/2017,20949.89,5/2/2017,6095.366,5/2/2017,2391.17
5c62152737c1383248ccf0c3,5/3/2017,20957.9,5/3/2017,6072.55,5/3/2017,2388.13
5c62152737c1383248ccf0c4,5/4/2017,20951.47,5/4/2017,6075.337,5/4/2017,2389.52
5c62152737c1383248ccf0c5,5/5/2017,21006.94,5/5/2017,6100.758,5/5/2017,2399.29
5c62152737c1383248ccf0c6,5/8/2017,21012.28,5/8/2017,6102.66,5/8/2017,2399.38
5c62152737c1383248ccf0c7,5/9/2017,20975.78,5/9/2017,6120.587,5/9/2017,2396.92
5c62152737c1383248ccf0c8,5/10/2017,20943.11,5/10/2017,6129.143,5/10/2017,2399.63
5c62152737c1383248ccf0c9,5/11/2017,20919.42,5/11/2017,6115.964,5/11/2017,2394.44
5c62152737c1383248ccf0ca,5/12/2017,20896.61,5/12/2017,6121.232,5/12/2017,2390.9
5c62152737c1383248ccf0cb,5/15/2017,20981.94,5/15/2017,6149.674,5/15/2017,2402.32
5c62152737c1383248ccf0cc,5/16/2017,20979.75,5/16/2017,6169.87,5/16/2017,2400.67
5c62152737c1383248ccf0cd,5/17/2017,20606.93,5/17/2017,6011.236,5/17/2017,2357.03
